ano,mes,data,regiao,uf,cultura,area_plantada_ha,producao_toneladas,produtividade,chuva_mm,temperatura_media,valor_producao,exportacoes,nivel_produtividade
2023,2,2023-02-01,Norte,RO,Soja,79964.02,308951.82,51.27,135.6,22.1,430322037.13,189148.23,Muito Alto
2023,2,2023-02-01,Norte,TO,Cana-de-açúcar,23235.94,119239.0,49.88,26.9,23.2,478784583.42,96957.4,Médio
2023,2,2023-02-01,Nordeste,BA,Soja,24107.75,398059.75,45.77,167.6,20.7,6703907.55,69640.33,Médio
2023,2,2023-02-01,Nordeste,BA,Algodão,5404.11,477035.33,65.65,82.7,25.5,231195200.15,6711.82,Muito Alto
2023,2,2023-02-01,Nordeste,PE,Soja,65920.43,376945.17,53.37,87.9,23.6,82912806.12,182384.7,Alto
2023,2,2023-02-01,Nordeste,PE,Feijão,15729.45,221617.2,40.65,61.2,29.5,432786105.57,6956.64,Alto
2023,2,2023-02-01,Nordeste,CE,Feijão,58773.89,280360.56,68.41,59.1,25.2,206195690.27,43336.97,Muito Alto
2023,2,2023-02-01,Nordeste,CE,Soja,65156.83,469514.77,2.4,107.1,22.7,336005933.51,139295.72,Baixo
2023,2,2023-02-01,Nordeste,MA,Feijão,68091.04,147843.75,65.81,26.2,27.4,475032374.54,13216.55,Baixo
2023,2,2023-02-01,Nordeste,PB,Arroz,20820.59,58455.62,11.16,57.2,19.3,194730808.41,92264.93,Alto
2023,2,2023-02-01,Centro-Oeste,DF,Cana-de-açúcar,61442.77,278661.11,29.28,77.7,25.3,219694051.22,120625.43,Médio
2023,2,2023-02-01,Centro-Oeste,GO,Arroz,62717.29,303855.36,2.99,70.1,27.5,398726787.21,247211.61,Alto
2023,2,2023-02-01,Centro-Oeste,GO,Arroz,5761.88,461028.74,59.02,60.1,22.9,414543804.36,200386.58,Médio
2023,2,2023-02-01,Centro-Oeste,MT,Arroz,55732.25,148959.32,17.74,147.1,25.0,280715462.57,216228.5,Muito Alto
2023,2,2023-02-01,Centro-Oeste,MS,Soja,76227.45,277106.3,37.05,180.5,27.7,288144820.84,77275.44,Médio
2023,2,2023-02-01,Sudeste,SP,Arroz,693.77,327705.45,48.75,202.6,24.3,172503701.42,133578.43,Médio
2023,2,2023-02-01,Sudeste,SP,Algodão,4604.45,294725.44,1.4,29.2,21.3,398341314.46,37447.56,Baixo
2023,2,2023-02-01,Sudeste,SP,Cana-de-açúcar,54173.92,52459.33,15.41,67.7,34.5,170510698.87,156736.28,Muito Alto
2023,2,2023-02-01,Sudeste,RJ,Algodão,47360.19,414826.42,57.54,117.2,22.0,106407733.41,218727.68,Baixo
2023,2,2023-02-01,Sudeste,RJ,Café,13878.48,13383.98,21.83,127.3,15.9,352917578.68,125759.24,Médio
2023,2,2023-02-01,Sudeste,RJ,Cana-de-açúcar,8867.71,399508.46,74.17,99.4,30.0,272959324.58,114046.98,Médio
2023,2,2023-02-01,Sudeste,RJ,Feijão,30059.36,193765.04,57.37,120.8,30.5,135719008.24,17281.28,Baixo
2023,2,2023-02-01,Sudeste,MG,Café,60367.15,123653.97,46.63,265.0,22.7,327500320.42,114547.07,Muito Alto
2023,2,2023-02-01,Sudeste,MG,Arroz,18877.42,95277.16,28.27,43.4,27.5,296737874.25,11416.93,Alto
2023,2,2023-02-01,Sudeste,MG,Soja,57817.14,59523.83,75.58,92.0,26.5,202948619.07,59754.71,Baixo
2023,2,2023-02-01,Sudeste,ES,Café,38230.92,486628.09,9.22,32.5,22.2,91839648.14,97703.34,Baixo
2023,2,2023-02-01,Sudeste,ES,Arroz,32192.96,127514.32,15.53,34.3,29.3,392644441.93,215984.74,Muito Alto
2023,2,2023-02-01,Sudeste,ES,Algodão,26388.45,478629.7,50.15,55.9,29.8,53539800.76,131937.42,Muito Alto
2023,2,2023-02-01,Sul,PR,Café,74179.69,243265.93,42.44,166.5,27.9,165922826.73,205186.24,Muito Alto
2023,2,2023-02-01,Sul,PR,Café,8686.59,498337.54,70.24,80.6,29.3,152026546.41,130546.7,Muito Alto
2023,2,2023-02-01,Sul,SC,Arroz,36055.66,330257.82,54.03,35.8,27.3,347396103.9,7764.21,Alto
2023,2,2023-02-01,Sul,SC,Café,26904.65,108630.49,30.9,73.8,26.5,304687650.4,103259.06,Baixo
2023,2,2023-02-01,Sul,RS,Soja,79984.42,469064.14,52.97,240.9,25.9,408638179.22,47915.87,Baixo
2023,2,2023-02-01,Sul,RS,Feijão,77135.59,287994.52,2.0,159.9,25.1,163497052.31,35569.32,Médio
2023,3,2023-03-01,Norte,AM,Arroz,36468.68,119377.47,39.01,96.1,29.3,247999233.84,11690.87,Baixo
2023,3,2023-03-01,Norte,PA,Café,16043.55,362915.46,15.7,35.8,24.8,342980817.29,65810.92,Muito Alto
2023,3,2023-03-01,Norte,PA,Algodão,48022.92,71263.68,54.34,76.9,29.5,8141045.24,28180.82,Médio
2023,3,2023-03-01,Norte,RO,Soja,31295.01,109244.65,20.16,130.7,24.6,377710560.73,16591.3,Baixo
2023,3,2023-03-01,Norte,TO,Cana-de-açúcar,13574.73,269145.38,64.63,100.8,20.1,357047113.08,177573.97,Médio
2023,3,2023-03-01,Nordeste,BA,Soja,67044.8,125804.27,71.88,97.3,28.2,50352215.13,188912.1,Muito Alto
2023,3,2023-03-01,Nordeste,BA,Soja,47462.17,460265.6,15.37,187.0,26.0,283018591.12,225039.8,Alto
2023,3,2023-03-01,Nordeste,PE,Feijão,29386.87,360880.18,4.05,218.5,27.3,222615506.81,243896.27,Alto
2023,3,2023-03-01,Nordeste,PE,Arroz,61733.07,329249.35,36.2,216.7,28.9,32182377.94,137419.34,Alto
2023,3,2023-03-01,Nordeste,CE,Cana-de-açúcar,11645.89,257947.11,50.38,150.2,19.8,366904399.63,143928.96,Muito Alto
2023,3,2023-03-01,Nordeste,CE,Algodão,48279.11,51150.52,50.77,58.1,29.3,466060620.31,48332.94,Alto
2023,3,2023-03-01,Nordeste,MA,Soja,696.83,395243.97,60.09,143.6,32.4,184207280.13,86326.39,Muito Alto
2023,3,2023-03-01,Nordeste,PB,Café,33104.5,426546.38,74.14,89.9,25.1,291684862.83,187236.07,Médio
2023,3,2023-03-01,Centro-Oeste,DF,Milho,2519.58,32739.01,66.4,161.5,24.7,432408748.25,194889.01,Baixo
2023,3,2023-03-01,Centro-Oeste,GO,Arroz,23207.12,252681.12,19.79,74.7,31.3,497168162.43,66257.14,Alto
2023,3,2023-03-01,Centro-Oeste,GO,Cana-de-açúcar,14120.27,32015.88,23.55,109.6,22.5,86422673.36,14034.55,Baixo
2023,3,2023-03-01,Centro-Oeste,MT,Feijão,61271.35,62675.29,47.31,118.5,33.6,482628756.13,220632.95,Baixo
2023,3,2023-03-01,Centro-Oeste,MS,Cana-de-açúcar,17964.04,380122.79,10.7,112.5,30.7,247780047.12,43278.08,Muito Alto
2023,3,2023-03-01,Sudeste,SP,Soja,17649.65,344800.81,46.08,58.1,25.1,64910336.96,111563.36,Médio
2023,3,2023-03-01,Sudeste,SP,Arroz,5452.24,427685.69,10.99,152.1,21.5,237695709.43,20003.65,Médio
2023,3,2023-03-01,Sudeste,SP,Cana-de-açúcar,78727.73,27019.25,36.45,127.1,27.1,176298139.57,197080.66,Baixo
2023,3,2023-03-01,Sudeste,RJ,Algodão,72799.43,143488.42,7.72,16.7,24.8,417121174.16,77336.06,Baixo
2023,3,2023-03-01,Sudeste,RJ,Feijão,9299.98,367084.62,67.7,81.7,28.6,440310123.95,58764.05,Alto
2023,3,2023-03-01,Sudeste,RJ,Algodão,57787.72,416433.34,22.78,78.5,21.1,412334887.8,76429.86,Alto
2023,3,2023-03-01,Sudeste,RJ,Cana-de-açúcar,17488.3,118323.44,43.05,119.0,26.0,484996359.56,13322.97,Médio
2023,3,2023-03-01,Sudeste,MG,Soja,59883.21,319807.85,4.98,13.3,24.4,423884145.29,83730.38,Baixo
2023,3,2023-03-01,Sudeste,MG,Feijão,52895.21,189638.92,59.46,69.1,27.2,324627622.88,76389.18,Muito Alto
2023,3,2023-03-01,Sudeste,MG,Feijão,30899.23,100767.18,3.59,50.9,25.8,61722750.17,80745.3,Alto
2023,3,2023-03-01,Sudeste,ES,Cana-de-açúcar,2453.29,237209.43,48.85,14.4,26.6,6858976.15,65985.17,Médio
2023,3,2023-03-01,Sudeste,ES,Algodão,4211.74,336984.1,49.74,26.5,26.7,222484766.89,16045.26,Médio
2023,3,2023-03-01,Sudeste,ES,Arroz,10396.08,474654.92,54.67,344.3,25.7,145345672.83,50822.55,Alto
2023,3,2023-03-01,Sul,PR,Arroz,60192.77,198690.12,48.8,81.7,27.0,260362032.42,51079.72,Muito Alto
2023,3,2023-03-01,Sul,PR,Cana-de-açúcar,54493.41,313196.48,29.51,164.0,27.7,235030613.66,36725.44,Muito Alto
2023,3,2023-03-01,Sul,SC,Arroz,23522.66,483928.07,50.52,76.8,24.8,179525248.59,84487.58,Alto
2023,3,2023-03-01,Sul,SC,Café,44149.75,28215.28,71.08,35.9,33.3,252347879.59,218636.55,Muito Alto
2023,3,2023-03-01,Sul,RS,Café,58524.64,156775.98,67.28,147.3,27.7,371442879.69,109278.93,Muito Alto
2023,3,2023-03-01,Sul,RS,Café,6658.11,196025.23,57.51,34.0,36.8,294163262.27,177479.13,Médio
2023,4,2023-04-01,Norte,AM,Algodão,11578.33,60027.55,74.6,90.3,25.5,251185838.29,74700.56,Baixo
2023,4,2023-04-01,Norte,PA,Arroz,17742.08,384701.45,61.14,31.4,29.0,143898505.44,38594.65,Muito Alto
2023,4,2023-04-01,Norte,PA,Soja,29484.16,367577.81,42.17,33.7,25.2,422442052.84,26979.84,Muito Alto
2023,4,2023-04-01,Norte,RO,Soja,25923.82,378717.02,8.43,61.3,28.1,334407527.91,5049.44,Baixo
2023,4,2023-04-01,Norte,TO,Feijão,23405.72,335096.14,65.51,53.3,31.3,98152103.1,228935.48,Muito Alto
2023,4,2023-04-01,Nordeste,BA,Feijão,17027.35,492699.47,69.69,42.8,33.8,280388175.08,73859.71,Muito Alto
2023,4,2023-04-01,Nordeste,BA,Café,57227.93,275898.42,76.8,175.8,22.5,289421912.83,205601.0,Baixo
2023,4,2023-04-01,Nordeste,PE,Milho,21986.75,9907.3,35.53,57.5,24.8,298884617.13,212330.97,Alto
2023,4,2023-04-01,Nordeste,PE,Cana-de-açúcar,57593.24,334696.96,16.88,260.1,24.5,432253073.89,21810.68,Alto
2023,4,2023-04-01,Nordeste,CE,Soja,70003.78,328645.96,52.18,131.2,17.6,303058716.74,120956.0,Muito Alto
2023,4,2023-04-01,Nordeste,CE,Soja,40921.82,330242.66,41.69,65.5,27.3,87208196.43,195261.07,Alto
2023,4,2023-04-01,Nordeste,MA,Arroz,8015.15,378550.81,56.43,176.4,19.6,63030241.83,88721.43,Médio
2023,4,2023-04-01,Nordeste,PB,Feijão,60606.39,439888.64,20.96,32.3,28.4,48393380.18,56060.21,Muito Alto
2023,4,2023-04-01,Centro-Oeste,DF,Algodão,59317.75,124261.31,74.04,53.1,22.6,120982687.37,141139.43,Alto
2023,4,2023-04-01,Centro-Oeste,GO,Algodão,71208.77,370991.48,4.37,57.6,29.7,173673197.06,95034.68,Alto
2023,4,2023-04-01,Centro-Oeste,GO,Arroz,20813.59,76270.12,52.2,81.2,27.1,26700564.39,45605.03,Médio
2023,4,2023-04-01,Centro-Oeste,MT,Soja,66746.92,188182.7,74.58,43.5,23.1,254028897.02,246431.2,Baixo
2023,4,2023-04-01,Centro-Oeste,MS,Café,76897.27,321739.12,77.21,24.8,27.0,207051889.13,225099.14,Alto
2023,4,2023-04-01,Sudeste,SP,Milho,48410.89,166145.56,67.57,109.6,27.9,246940399.48,76942.18,Médio
2023,4,2023-04-01,Sudeste,SP,Soja,43647.3,174969.36,42.84,229.8,17.7,145689974.21,7923.54,Baixo
2023,4,2023-04-01,Sudeste,SP,Cana-de-açúcar,22158.59,247359.11,67.09,116.3,23.6,67130852.96,101500.77,Baixo
2023,4,2023-04-01,Sudeste,RJ,Café,62790.93,134093.44,12.17,111.0,36.6,253964629.0,198317.48,Médio
2023,4,2023-04-01,Sudeste,RJ,Feijão,34914.31,52817.44,42.29,70.0,27.3,216566710.69,139840.27,Muito Alto
2023,4,2023-04-01,Sudeste,RJ,Algodão,76299.52,409203.76,54.81,185.3,21.6,224705320.39,4152.24,Baixo
2023,4,2023-04-01,Sudeste,RJ,Arroz,27621.55,131850.37,8.74,277.8,26.3,186465961.66,68982.08,Muito Alto
2023,4,2023-04-01,Sudeste,MG,Arroz,75950.65,302042.97,35.55,135.0,29.2,76874630.19,173180.61,Baixo
2023,4,2023-04-01,Sudeste,MG,Milho,69959.24,88569.63,65.81,94.7,30.0,13045418.15,73520.22,Alto
2023,4,2023-04-01,Sudeste,MG,Milho,37005.53,231424.81,15.28,153.3,32.8,136956537.46,175342.1,Muito Alto
2023,4,2023-04-01,Sudeste,ES,Café,3320.39,102671.97,78.59,144.6,24.7,434069749.53,25042.89,Alto
2023,4,2023-04-01,Sudeste,ES,Feijão,14360.62,87664.75,50.78,69.7,28.5,140201971.02,69056.54,Alto
2023,4,2023-04-01,Sudeste,ES,Feijão,77943.77,390894.65,3.8,80.8,27.3,365535352.83,170712.23,Alto
2023,4,2023-04-01,Sul,PR,Milho,24826.59,289037.95,17.09,44.9,34.9,466366262.61,123272.1,Médio
2023,4,2023-04-01,Sul,PR,Algodão,73205.42,325776.34,13.68,157.9,25.4,419827588.12,63230.07,Alto
2023,4,2023-04-01,Sul,SC,Algodão,2439.83,470409.41,63.17,73.5,23.2,117216913.81,191983.48,Alto
2023,4,2023-04-01,Sul,SC,Cana-de-açúcar,56197.33,381142.24,68.95,104.7,29.0,131449849.42,218444.71,Muito Alto
2023,4,2023-04-01,Sul,RS,Milho,33890.92,10503.95,78.8,59.9,28.8,57557313.08,243942.4,Médio
2023,4,2023-04-01,Sul,RS,Soja,17378.43,34246.96,28.9,101.4,23.1,381396915.07,77074.27,Alto
2023,5,2023-05-01,Norte,AM,Soja,50310.62,491655.67,12.48,98.9,25.4,122549294.68,167765.88,Baixo
2023,5,2023-05-01,Norte,PA,Algodão,12712.87,397788.89,50.69,34.4,29.8,359767844.63,22307.32,Baixo
2023,5,2023-05-01,Norte,PA,Feijão,47916.3,312157.22,52.35,218.2,32.2,87726338.4,110634.23,Baixo
2023,5,2023-05-01,Norte,RO,Feijão,56056.03,464530.28,66.15,59.8,23.5,432774537.62,120437.65,Baixo
2023,5,2023-05-01,Norte,TO,Cana-de-açúcar,43980.14,75564.63,30.72,155.7,29.9,184930636.13,239051.74,Médio
2023,5,2023-05-01,Nordeste,BA,Cana-de-açúcar,69247.04,110883.69,16.91,155.1,23.3,359227118.26,34942.41,Alto
2023,5,2023-05-01,Nordeste,BA,Algodão,3686.03,111467.53,24.1,202.7,28.0,384368246.5,153164.44,Médio
2023,5,2023-05-01,Nordeste,PE,Feijão,57658.45,225108.82,61.59,104.0,27.6,62700691.06,24349.16,Alto
2023,5,2023-05-01,Nordeste,PE,Cana-de-açúcar,49821.82,139192.94,37.17,39.9,20.7,386614884.59,249010.25,Médio
2023,5,2023-05-01,Nordeste,CE,Feijão,57420.69,467914.48,40.54,57.5,28.2,142778125.15,114105.66,Alto
2023,5,2023-05-01,Nordeste,CE,Milho,50549.98,457301.05,44.49,42.1,21.2,215918168.1,69191.0,Muito Alto
2023,5,2023-05-01,Nordeste,MA,Algodão,3900.91,488734.59,35.87,73.3,29.0,100084417.01,97346.01,Médio
2023,5,2023-05-01,Nordeste,PB,Cana-de-açúcar,27667.41,249960.61,17.75,38.0,28.9,113866465.26,53833.97,Médio
2023,5,2023-05-01,Centro-Oeste,DF,Soja,45871.35,193099.15,44.46,33.9,28.5,26943395.78,31123.63,Muito Alto
2023,5,2023-05-01,Centro-Oeste,GO,Cana-de-açúcar,61641.04,93686.53,44.06,100.7,19.3,27590572.3,172000.36,Médio
2023,5,2023-05-01,Centro-Oeste,GO,Algodão,34088.81,112793.01,40.5,44.1,25.4,86096548.68,126460.13,Muito Alto
2023,5,2023-05-01,Centro-Oeste,MT,Feijão,14276.96,222112.91,63.35,113.0,19.9,276893829.81,80203.74,Médio
2023,5,2023-05-01,Centro-Oeste,MS,Feijão,52941.31,471782.13,5.25,166.8,26.0,235573679.23,114843.63,Alto
2023,5,2023-05-01,Sudeste,SP,Café,17783.1,137888.85,12.83,85.8,25.5,419546446.3,225517.4,Baixo
2023,5,2023-05-01,Sudeste,SP,Algodão,76113.76,54654.34,15.73,47.3,26.8,378263277.34,127015.67,Muito Alto
2023,5,2023-05-01,Sudeste,SP,Cana-de-açúcar,18185.82,429133.92,10.62,82.4,25.6,279178934.49,125501.9,Muito Alto
2023,5,2023-05-01,Sudeste,RJ,Soja,28723.08,438568.88,19.96,61.8,24.6,441431101.91,119365.6,Muito Alto
2023,5,2023-05-01,Sudeste,RJ,Café,55919.83,45095.68,37.88,45.0,29.5,20255479.56,148784.48,Médio
2023,5,2023-05-01,Sudeste,RJ,Algodão,32301.29,311987.55,22.26,230.7,24.1,128749568.76,47129.12,Baixo
2023,5,2023-05-01,Sudeste,RJ,Algodão,18650.9,275780.89,39.5,113.2,15.8,49828800.23,187155.26,Muito Alto
2023,5,2023-05-01,Sudeste,MG,Algodão,46335.73,63364.56,35.34,51.8,28.5,386956514.64,46663.62,Baixo
2023,5,2023-05-01,Sudeste,MG,Cana-de-açúcar,71866.25,406200.31,28.87,40.7,23.3,134361123.99,212043.83,Alto
2023,5,2023-05-01,Sudeste,MG,Arroz,21665.01,140164.87,73.17,50.9,20.3,413090981.9,158189.65,Médio
2023,5,2023-05-01,Sudeste,ES,Cana-de-açúcar,61037.63,457482.48,13.55,60.5,23.1,479835260.88,193152.61,Alto
2023,5,2023-05-01,Sudeste,ES,Feijão,50439.85,36649.69,39.13,51.6,26.3,421746788.89,132783.17,Médio
2023,5,2023-05-01,Sudeste,ES,Algodão,31456.94,231776.69,1.53,57.3,30.6,145138664.5,130242.53,Médio
2023,5,2023-05-01,Sul,PR,Arroz,73684.5,342668.35,76.67,55.1,23.5,349799897.51,150768.52,Alto
2023,5,2023-05-01,Sul,PR,Cana-de-açúcar,53618.43,382116.16,37.94,64.2,23.4,446287253.55,196495.1,Baixo
2023,5,2023-05-01,Sul,SC,Feijão,38201.14,443988.95,54.0,119.7,19.4,412482986.03,134571.11,Alto
2023,5,2023-05-01,Sul,SC,Arroz,45853.36,435286.17,30.36,64.9,30.8,165526904.65,25870.43,Médio
2023,5,2023-05-01,Sul,RS,Milho,49595.21,291057.62,67.04,118.2,29.3,260334707.89,164275.39,Alto
2023,5,2023-05-01,Sul,RS,Feijão,22627.43,371897.27,1.77,41.7,31.0,57584599.74,110316.67,Médio
2023,6,2023-06-01,Norte,AM,Cana-de-açúcar,17978.91,493719.39,12.03,143.7,30.9,73600907.09,4149.59,Alto
2023,6,2023-06-01,Norte,PA,Milho,6707.93,161754.73,21.9,142.6,32.6,351432009.26,39639.51,Baixo
2023,6,2023-06-01,Norte,PA,Arroz,36887.92,448110.68,21.64,115.3,28.4,301909316.63,45566.94,Muito Alto
2023,6,2023-06-01,Norte,RO,Milho,56422.47,451826.12,62.45,131.8,18.8,128321252.49,39332.52,Baixo
2023,6,2023-06-01,Norte,TO,Café,4234.25,206719.95,42.82,230.8,18.7,460015110.47,167221.74,Alto
2023,6,2023-06-01,Nordeste,BA,Feijão,32950.36,245562.32,24.06,95.1,26.6,495489775.66,190091.89,Baixo
2023,6,2023-06-01,Nordeste,BA,Feijão,33947.08,18385.78,45.76,168.5,22.2,452134381.72,113888.51,Alto
2023,6,2023-06-01,Nordeste,PE,Algodão,48491.18,129455.7,78.87,147.0,22.9,27877330.22,177257.7,Alto
2023,6,2023-06-01,Nordeste,PE,Milho,14995.83,481155.16,2.11,153.0,26.7,201648759.53,108580.4,Baixo
2023,6,2023-06-01,Nordeste,CE,Algodão,33145.19,269733.36,32.03,108.7,33.5,1650309.39,13048.7,Muito Alto
2023,6,2023-06-01,Nordeste,CE,Arroz,16955.39,335121.05,14.91,86.2,29.7,292587071.98,165478.33,Médio
2023,6,2023-06-01,Nordeste,MA,Feijão,23072.71,359475.91,10.79,123.0,23.1,61280781.6,49592.27,Alto
2023,6,2023-06-01,Nordeste,PB,Milho,47502.32,420561.93,19.74,73.4,26.9,486735688.51,80794.1,Médio
2023,6,2023-06-01,Centro-Oeste,DF,Café,49774.38,412866.47,30.25,102.1,26.8,410672218.42,38097.19,Baixo
2023,6,2023-06-01,Centro-Oeste,GO,Arroz,34546.52,356216.81,35.89,78.0,23.3,421324193.66,10595.72,Muito Alto
2023,6,2023-06-01,Centro-Oeste,GO,Arroz,64794.16,83366.92,41.68,231.4,28.7,354224182.09,54467.1,Muito Alto
2023,6,2023-06-01,Centro-Oeste,MT,Feijão,59561.44,89352.72,38.34,69.2,23.8,394659286.59,116686.36,Alto
2023,6,2023-06-01,Centro-Oeste,MS,Feijão,38102.2,283073.31,12.88,111.6,18.5,456802668.18,80933.33,Alto
2023,6,2023-06-01,Sudeste,SP,Feijão,66578.54,42961.15,77.5,29.5,23.8,28245614.65,170442.35,Muito Alto
2023,6,2023-06-01,Sudeste,SP,Soja,38555.48,166345.82,22.49,125.0,24.7,113023130.15,174092.72,Médio
2023,6,2023-06-01,Sudeste,SP,Café,14525.39,307191.07,8.53,100.3,28.5,262347821.19,147593.99,Baixo
2023,6,2023-06-01,Sudeste,RJ,Soja,54124.95,419477.97,52.31,5.2,22.8,270231647.89,105147.86,Alto
2023,6,2023-06-01,Sudeste,RJ,Algodão,52871.72,155399.31,79.92,94.7,28.4,345357762.85,104637.71,Médio
2023,6,2023-06-01,Sudeste,RJ,Café,23392.3,494474.84,75.47,85.8,22.3,161288634.79,127891.85,Muito Alto
2023,6,2023-06-01,Sudeste,RJ,Arroz,29000.32,413529.46,15.32,48.6,30.4,157601869.26,240454.64,Alto
2023,6,2023-06-01,Sudeste,MG,Soja,24605.47,320581.06,6.0,53.6,23.6,124571378.76,131668.04,Baixo
2023,6,2023-06-01,Sudeste,MG,Feijão,33248.51,158121.21,30.93,65.6,33.1,109019492.11,247045.92,Baixo
2023,6,2023-06-01,Sudeste,MG,Feijão,59186.78,91532.33,37.11,198.1,35.0,480740793.33,155636.25,Alto
2023,6,2023-06-01,Sudeste,ES,Algodão,70667.85,343834.85,35.23,10.8,30.3,348688810.73,186198.21,Muito Alto
2023,6,2023-06-01,Sudeste,ES,Cana-de-açúcar,17363.03,31450.48,35.2,82.3,26.2,31360476.31,3462.03,Alto
2023,6,2023-06-01,Sudeste,ES,Feijão,43738.44,264304.94,68.32,100.6,21.2,271798934.76,225843.53,Muito Alto
2023,6,2023-06-01,Sul,PR,Arroz,27310.38,227874.3,12.59,50.4,25.4,64064044.78,218476.2,Alto
2023,6,2023-06-01,Sul,PR,Cana-de-açúcar,3927.6,6241.21,67.5,20.0,24.3,127473476.96,81828.37,Muito Alto
2023,6,2023-06-01,Sul,SC,Algodão,59808.99,168344.35,11.19,36.0,26.8,445926871.22,200995.78,Muito Alto
2023,6,2023-06-01,Sul,SC,Café,22457.0,331121.92,44.8,71.3,30.4,193540404.33,207130.61,Médio
2023,6,2023-06-01,Sul,RS,Algodão,35223.25,103285.81,75.9,52.4,21.2,121594969.3,88292.12,Alto
2023,6,2023-06-01,Sul,RS,Milho,34943.41,439982.94,31.73,34.3,30.0,401694005.38,42019.19,Médio
2023,7,2023-07-01,Norte,AM,Café,23394.09,439868.66,32.99,262.5,33.7,248907900.66,228251.4,Muito Alto
2023,7,2023-07-01,Norte,PA,Cana-de-açúcar,63194.01,387637.96,57.36,58.8,32.1,178106960.01,12295.06,Alto
2023,7,2023-07-01,Norte,PA,Cana-de-açúcar,68748.31,231228.44,30.88,52.5,24.6,241858697.01,46919.3,Baixo
2023,7,2023-07-01,Norte,RO,Cana-de-açúcar,24337.66,296313.33,38.25,121.2,20.1,97952924.03,60393.9,Muito Alto
2023,7,2023-07-01,Norte,TO,Milho,13616.02,454162.64,3.93,56.3,25.3,129765180.75,14640.01,Médio
2023,7,2023-07-01,Nordeste,BA,Soja,52970.29,330899.88,43.13,133.7,27.5,124075020.53,79389.48,Muito Alto
2023,7,2023-07-01,Nordeste,BA,Arroz,27273.92,446498.51,13.68,26.0,28.4,281193781.08,44391.04,Alto
2023,7,2023-07-01,Nordeste,PE,Soja,2410.03,151107.95,18.34,28.2,26.9,307365610.51,162204.41,Alto
2023,7,2023-07-01,Nordeste,PE,Feijão,38436.14,162768.95,19.15,98.8,20.2,69024172.33,23518.73,Médio
2023,7,2023-07-01,Nordeste,CE,Feijão,30524.83,408011.31,76.28,24.3,20.3,158680954.28,24321.29,Baixo
2023,7,2023-07-01,Nordeste,CE,Arroz,14598.54,259825.05,37.67,131.7,23.6,251657173.58,226067.66,Médio
2023,7,2023-07-01,Nordeste,MA,Algodão,18137.11,311374.19,16.03,36.0,21.9,497519998.29,32393.72,Baixo
2023,7,2023-07-01,Nordeste,PB,Milho,6497.01,250122.18,64.72,122.5,25.2,231629800.67,108788.56,Muito Alto
2023,7,2023-07-01,Centro-Oeste,DF,Soja,31229.82,354370.98,54.28,77.1,19.3,378093684.68,79799.68,Alto
2023,7,2023-07-01,Centro-Oeste,GO,Cana-de-açúcar,56941.37,62473.6,72.48,69.9,27.1,208273340.67,186915.54,Muito Alto
2023,7,2023-07-01,Centro-Oeste,GO,Soja,17584.54,113680.82,20.6,113.6,27.1,441977288.42,2448.12,Muito Alto
2023,7,2023-07-01,Centro-Oeste,MT,Cana-de-açúcar,42289.52,281140.31,48.8,163.9,24.3,149674762.15,162790.03,Médio
2023,7,2023-07-01,Centro-Oeste,MS,Soja,27710.95,354242.09,2.03,135.5,23.3,428510961.79,162205.68,Baixo
2023,7,2023-07-01,Sudeste,SP,Soja,4895.8,423702.89,22.96,39.6,35.3,259439942.2,246897.73,Muito Alto
2023,7,2023-07-01,Sudeste,SP,Feijão,2747.37,181949.76,8.62,159.1,28.5,420344477.19,24596.17,Alto
2023,7,2023-07-01,Sudeste,SP,Soja,66293.92,356367.36,32.98,171.8,27.6,226817793.06,187447.05,Alto
2023,7,2023-07-01,Sudeste,RJ,Soja,59348.32,246269.51,74.55,115.4,26.2,80793890.81,86612.93,Alto
2023,7,2023-07-01,Sudeste,RJ,Feijão,49093.09,224634.64,65.69,62.7,26.7,62533817.81,144997.24,Alto
2023,7,2023-07-01,Sudeste,RJ,Arroz,15436.69,222719.15,28.31,117.7,22.9,373890805.05,38709.33,Muito Alto
2023,7,2023-07-01,Sudeste,RJ,Milho,5424.63,248634.02,42.48,144.9,28.2,122206908.59,113355.59,Baixo
2023,7,2023-07-01,Sudeste,MG,Feijão,71223.06,353905.49,60.39,262.2,32.4,4452570.47,246304.24,Alto
2023,7,2023-07-01,Sudeste,MG,Soja,24609.89,263845.52,65.45,105.2,28.5,397337927.69,18830.79,Alto
2023,7,2023-07-01,Sudeste,MG,Feijão,38554.39,54733.11,62.09,43.6,23.2,358886669.47,41350.89,Baixo
2023,7,2023-07-01,Sudeste,ES,Arroz,14928.5,220615.84,67.83,199.7,28.3,161448025.98,44868.86,Muito Alto
2023,7,2023-07-01,Sudeste,ES,Arroz,58192.26,321926.11,36.63,211.6,26.4,311562235.01,152425.49,Muito Alto
2023,7,2023-07-01,Sudeste,ES,Feijão,38806.53,464833.55,22.23,49.8,25.9,491103010.02,187481.99,Muito Alto
2023,7,2023-07-01,Sul,PR,Milho,64703.88,482169.53,35.89,139.2,30.2,167862476.57,159367.38,Muito Alto
2023,7,2023-07-01,Sul,PR,Cana-de-açúcar,57519.12,470106.29,17.07,20.5,28.6,473040546.53,214710.97,Muito Alto
